Open,High,Low,Close,Volume,Ticker
151.5421365949866,152.2412045220517,150.5032386312365,151.98875427246094,982900,A
152.3576789798958,153.0179162460695,151.36733048821145,151.9693145751953,1575900,A
152.13437018795065,152.42565089905221,151.3187960489882,151.9693145751953,1402500,A
151.95960777059838,153.91117831765445,151.58094726097093,153.5519256591797,1376100,A
153.79465463798397,154.63937023432558,152.8140248251659,154.60052490234375,1733200,A
154.75589702466152,157.79490019415823,153.89177346343521,157.3579864501953,2154300,A
157.02787165691788,157.13467411892725,154.6588096379144,156.23171997070312,2614200,A
158.45515511500494,160.55235929226401,157.37742642517668,158.2803955078125,2860900,A
157.03762591424885,164.1642214377685,156.91140075373966,162.7952117919922,2179600,A
162.95054047576951,165.77593917894373,162.19321925030223,163.2418212890625,2023300,A
164.50399910354002,165.6108690605225,163.24180704797894,165.05743408203125,2061400,A
165.28072900267983,166.23224715057546,164.30009907512155,165.61085510253906,1238600,A
165.12541780382114,168.49451792176333,165.12541780382114,168.26150512695312,1411800,A
168.34887804327784,169.39748002253128,167.09638987689985,168.54306030273438,1273400,A
168.97028830249025,170.00918646560697,167.9605315558194,168.75668334960938,1185800,A
168.80521317742517,171.97042694569723,168.80521317742517,171.59176635742188,1221400,A
171.9510225264634,172.03840232200605,169.74701607622674,170.368408203125,1733200,A
169.95087005594664,170.63053006621794,169.31007019492418,170.3489532470703,1429000,A
171.31992283187273,173.1549727337542,170.59172819120298,172.8442840576172,1194000,A
172.50446561060443,174.34923438059133,171.88307340122626,174.06765747070312,971800,A
174.067620780781,174.15500056950407,171.65000958668614,172.552978515625,1252000,A
172.26170431073106,173.97052888774624,171.43642602715397,173.5336151123047,1174600,A
173.86377080968379,174.1453329036935,171.87336903288232,172.07725524902344,1010000,A
172.5530144452841,174.09678362813074,172.01900204441168,172.07725524902344,1086300,A
172.49471900289984,172.8248302916399,165.2710270966896,167.0769500732422,2274300,A
167.53329910664266,168.92171629838333,166.76625920219536,167.40707397460938,1337400,A
167.06730968142494,170.03834204026433,166.40707203770458,168.73728942871094,1535300,A
168.8731767546684,168.8731767546684,166.12546881034388,168.24208068847656,1142000,A
168.86342035253108,172.2034076132982,167.7759881523381,168.88284301757812,2405700,A
165.542900361548,167.5624284311675,164.19331367261435,166.3584747314453,1599400,A
167.29054807667615,168.5527548043486,166.21281965426064,166.45555114746094,1059800,A
167.17404814635276,168.28091811866312,165.94098267098883,167.42649841308594,981000,A
168.45568967702363,169.2809828435793,167.47505958354208,167.74691772460938,1654600,A
167.0866648230701,168.04788697153546,166.2225412082439,167.3876495361328,1041900,A
166.08662126446447,166.1740010604411,159.48432062390913,161.54269409179688,1419700,A
159.41633346173063,159.55226250157943,154.17332446366038,155.2510528564453,2541000,A
156.69771555290936,157.10550261443132,155.1830736629272,155.34812927246094,1268200,A
156.54242078070223,157.75607848188181,152.882039820858,152.9499969482422,1542800,A
152.58100526042338,152.92083526485135,148.60021780293874,151.45474243164062,1881900,A
150.91425574107134,151.9447165564671,147.04514742756098,148.114501953125,1758300,A
149.20329646737196,151.43921024610623,148.09506300606608,148.76583862304688,1494300,A
148.29922101954259,149.9615638295399,147.39512761095722,149.36856079101562,1794700,A
150.73925505256057,153.09182004004248,150.64205044993273,150.9920196533203,1002800,A
151.82804835553057,152.54743364857967,147.86175031715246,148.221435546875,904100,A
147.26874615133565,148.11449891006643,145.70360810531412,145.83970642089844,1106300,A
146.96735377762207,146.96735377762207,142.22334533569105,143.82736206054688,1809900,A
144.92587021965184,146.6757159767619,144.59534791930915,146.0341033935547,1509100,A
147.39511677056973,149.20328862115053,147.39511677056973,148.3380889892578,1434100,A
148.87274795681213,149.6018491806114,148.29919188748798,148.99913024902344,1397800,A
149.34910694179854,151.08922209000588,148.14365418438803,150.46705627441406,1183600,A
151.6141828070843,153.07238532324513,151.21560389260225,151.2836456298828,1025500,A
152.5571482848163,153.71399138292296,151.95442929263453,153.19876098632812,1053000,A
153.31544275858306,153.6168022850975,150.22404523332008,152.56689453125,1405100,A
152.5765791968883,154.28754622214242,152.52796948210678,153.5681610107422,772200,A
153.50009944414057,154.10283318731726,152.3821502085869,153.92784118652344,1088100,A
155.18193567755995,155.46384833870798,152.6640944152287,153.7820587158203,1016400,A
153.88896865842395,154.08339268562855,150.51565912713556,150.9336700439453,1472600,A
151.6336249316307,153.39318704500826,149.89350967317336,151.4197540283203,1752600,A
150.80732306674616,153.17933508816506,150.1365474732264,153.1015625,1999800,A
152.99459247964174,153.59731135974408,151.45861758601217,152.68350219726562,1329100,A
153.15987934685083,153.59733715049543,151.10867380801588,153.45152282714844,1714200,A
153.62648688334022,153.8792366334048,150.26290822108646,153.791748046875,1256500,A
153.46125023837044,154.5014271005971,152.0030475621539,153.25709533691406,1015800,A
152.20718089901152,152.44048380064498,148.18252784260324,152.0516357421875,1775500,A
152.62519943371632,156.65955386747194,152.1877416377289,156.45541381835938,1467000,A
156.45540508472604,157.70945267436718,155.0749752017155,155.3568878173828,1021000,A
154.7736025581965,155.52213574424434,151.7113687506873,154.84164428710938,1093200,A
155.81382796810297,156.55264537667992,153.52930432494162,154.36534118652344,935500,A
155.27913049648478,156.57207191894108,153.31542833630658,156.3970947265625,1444800,A
156.75676287949926,157.80667042021284,153.11125676602254,153.38345336914062,1121300,A
152.67380567555986,158.45800599516585,152.58631708507508,156.8928680419922,1276300,A
157.40809707621963,157.40809707621963,155.4443802270992,157.03868103027344,872400,A
158.00108837419637,158.28301580962136,155.9304362345644,157.6414031982422,1475800,A
158.46770887941352,160.47031928634283,158.13718656477926,159.72177124023438,1647600,A
160.40228160049494,161.0633263075673,158.244140625,158.244140625,2110400,A
151.54612673325647,154.88055754462115,147.54093522248434,150.46705627441406,3140600,A
149.4754691207582,150.36011551224436,146.8798705053009,148.70748901367188,2291400,A
149.0186024139581,154.6569896970491,147.34654347050423,147.83261108398438,1632200,A
148.79501972859424,151.0503806398961,147.33681684637185,149.14498901367188,1734600,A
149.07693345024757,151.3711730324386,145.52863119868985,146.6951904296875,3900500,A
146.9090874958693,148.59089231039573,143.96351860913848,144.08018493652344,1800900,A
143.78849148577393,148.22142471473157,143.6134994722083,146.7826690673828,1514100,A
147.58956720249307,148.73667957187106,143.60380711058903,145.1689453125,1412600,A
145.17864567999766,147.80340736406148,143.66211736625428,147.24929809570312,1803400,A
148.58107211311122,151.88633917401916,148.35748527329187,149.5143280029297,1422700,A
150.44757954039707,152.03216404519517,149.66015270885453,151.9543914794922,1491500,A
152.13912283034006,153.59732528558294,150.20456889962097,150.30178833007812,1272300,A
150.22404830330998,151.9836106071925,149.7865904386683,151.9058380126953,1463900,A
152.9557270815355,153.5001203428309,150.81703291204477,151.9349822998047,1413800,A
150.57400958266433,151.40033037600432,145.9174888401427,147.64788818359375,1869100,A
148.50336511296862,150.28237427666923,146.42299641612195,150.0101776123047,2054900,A
150.0004495493745,151.55585681597944,146.26745430919726,146.5979766845703,2085600,A
146.16049168029858,148.33806441541307,143.9148475468091,147.20066833496094,2628700,A
146.55908377855562,147.93951385411134,144.4009426486236,146.2285614013672,2027200,A
146.79238057614512,149.76711121311976,146.41324853091507,149.66990661621094,1496600,A
150.14628480578938,152.7807778321781,149.9518607245696,152.41136169433594,1907900,A
152.9071251835395,154.4333844289492,152.28495930543218,153.40292358398438,1411000,A
154.39446873741207,155.38603563466313,152.80988413650928,154.3166961669922,951800,A
155.23049800543646,155.33743344073827,153.7139698928666,154.7444305419922,764300,A
155.3763645718374,156.8928930497101,154.74446781698688,156.1735076904297,833100,A
156.62068163913645,158.08860025397135,156.12489809379318,156.3970947265625,771000,A
155.88187670884088,156.9512164700619,155.07500275703663,155.2013702392578,1315500,A
154.7730798210798,155.20138505998065,149.83785561803091,152.320068359375,1606300,A
151.35640562132383,151.4926832189685,145.7203206581996,147.17071533203125,2234000,A
146.82027931776457,149.02993692758508,144.5814204276809,144.64956665039062,2370500,A
144.89290444922713,145.97339625829298,141.70983157606412,145.1557159423828,2298300,A
145.15567362135405,145.74945750282103,141.23281145225084,141.2912139892578,2058600,A
139.48066769789025,141.44697070491753,137.1152757179902,141.30096435546875,2548100,A
141.14526764742334,143.03369636348498,139.98690066057247,142.74166870117188,2194200,A
143.8707921606159,146.3919343604231,143.62743832233787,145.5353240966797,2250800,A
145.4866751907259,145.56453535355263,140.999229510951,141.3107147216797,1741800,A
140.21075494024458,141.29124668431433,138.57542411308017,140.833740234375,2225400,A
138.63382918930387,139.43203700268177,136.60912323320764,136.7356719970703,1907400,A
136.93034134970088,139.7824561706323,136.53123747440375,136.69671630859375,1472100,A
137.62148625150422,139.33469216082648,135.35342638529994,135.77198791503906,1861200,A
135.83038705838962,136.75514362998157,133.83489724341632,133.85435485839844,1878600,A
132.7544020219778,134.8083091877234,127.7899773531092,134.44813537597656,2155300,A
131.76153020572224,132.98802845869884,129.12356751455175,130.99253845214844,1705300,A
131.9367100738872,134.37999210969775,128.75365257195236,129.96067810058594,1999500,A
131.68364314991646,132.7349336363533,128.17934152846033,128.5784454345703,1715800,A
129.46427120967263,133.74729378963772,127.73159267797507,133.4163360595703,2174800,A
133.66944072311352,135.76227837511448,133.32873931318605,135.61627197265625,1703000,A
136.79409967166342,137.51443259750684,134.7693933437185,137.2808074951172,1655900,A
137.24185617977912,140.91162190681706,137.0374323901599,140.40545654296875,1475700,A
138.22499262565364,139.95767092242818,137.26130599190745,138.02056884765625,914300,A
137.71880782670962,138.56568933218477,135.9569283139421,137.36837768554688,1087400,A
137.73831588922968,138.70200273975624,136.09324104733582,136.6383514404297,1444100,A
135.4118015918148,137.65065972953823,134.61359392447415,137.0666046142578,1515400,A
138.93555108397962,141.24255527032892,138.3709684703773,140.60009765625,1216900,A
137.79668022970645,140.21074623798881,136.84273730640083,137.89402770996094,1063700,A
137.3683838354223,138.72143071959817,132.61812652972256,133.55259704589844,1321900,A
133.31900152055564,134.02959071987647,130.53503242717764,131.6155242919922,2205300,A
133.60126332688074,134.38972742247137,131.14825236593416,132.29689025878906,2368200,A
131.94644289118938,131.9951166253436,128.59789198405846,131.55706787109375,3187500,A
131.06064644882065,131.06064644882065,126.26171574468462,126.787353515625,2577800,A
127.03072326196272,129.88282355894927,126.54401551000117,128.53952026367188,3614100,A
127.39086093504469,129.16248398532983,125.82366164176912,127.0209732055664,3054800,A
126.42720149062752,130.7978272891441,122.60167110623932,122.65034484863281,3938700,A
120.41149106552464,125.21043707208648,119.7885057567955,124.7431869506836,3430200,A
125.41484927002283,130.19432293271814,124.51930879372244,130.1748504638672,3144500,A
128.5200417297264,129.3474508102715,125.72634411830987,126.89443969726562,3096400,A
127.35195084325534,129.38638566065555,126.6316180306726,128.42269897460938,2634100,A
129.15276024592765,130.3987457395831,128.29616471378793,129.62001037597656,1863100,A
130.17485516981128,134.33134365781333,129.89257120040574,133.52340698242188,3592100,A
132.2385287482415,133.4747559926218,128.62714996689596,130.33062744140625,3848500,A
129.99963187614185,129.99963187614185,125.01573484230184,126.87496185302734,2376500,A
125.22018027419513,128.97756502683856,124.1494246158904,125.88211059570312,2375500,A
129.3182723304583,130.37929180194192,127.7023988206073,129.7173614501953,1805500,A
127.90679587998338,130.94386246172044,127.7997195765705,130.7589111328125,1933100,A
131.82963855241113,132.81279759795217,126.69975016416653,126.84575653076172,1815700,A
127.5174181382962,128.74391620226683,123.52641646050326,124.18833923339844,1737100,A
125.78471817448789,127.66340245330429,125.44401690011729,126.81653594970703,1649200,A
128.4227093576695,132.00488638830615,127.80946764709705,131.41110229492188,1673000,A
130.43767004704998,133.21191001542647,130.0580386164118,133.18270874023438,1167900,A
132.58891191465315,135.68436561112136,132.58891191465315,135.42153930664062,2766600,A
133.97118427596234,136.0737505343997,133.36765654664424,134.46762084960938,1285100,A
134.34108062101504,136.4728631458423,133.99065041346614,135.58705139160156,1977700,A
134.1853481495857,134.29242446110655,129.90231054189516,130.61289978027344,1337400,A
131.30400426908892,132.9490786911013,130.0385612634532,132.78359985351562,1346700,A
133.6499610823257,134.00039128257094,130.14565907987327,132.10223388671875,1403700,A
132.62785236090383,133.6012677910756,130.8854452762783,131.81991577148438,1568100,A
134.545508444885,135.61627157021348,133.56236401391513,134.7401885986328,1608600,A
134.2631785666572,134.54547734952038,130.94384335157153,131.85885620117188,1439800,A
131.5765535768851,133.15348172083978,128.77311256261916,128.8120574951172,3046400,A
130.61285615825966,131.02170364980606,128.35454041470123,130.408447265625,1466900,A
130.5059507215339,132.00735731794177,129.56025424064566,131.43214416503906,1388000,A
130.73019503322874,132.02687191828284,129.521274385855,129.92098999023438,1797200,A
128.70229323588578,129.97948178812712,126.60617054491507,129.384765625,2249500,A
129.57000040752618,133.64527245161364,128.91678997103133,132.52407836914062,1956200,A
132.30961034093664,133.55753703275914,131.2761575674796,131.4906463623047,2070900,A
129.88199597869257,130.5254623666413,127.19115682426109,127.97109985351562,2308200,A
128.39034021352458,128.87781207104334,121.89721150102417,122.2481918334961,2657500,A
122.1214525312444,125.30951522494651,121.78022371666317,125.07552337646484,2735900,A
